date,시구,행정동,담당 우체국명,event_type,allocation_event_type,plan_ids,집배원수,세대수,사업체수,면적 (㎢),행정동_위도,행정동_경도,담당 우체국 위도,담당 우체국 경도,office_dong_distance_km,no_event_allocated_volume,allocated_volume_low,allocated_volume_base,allocated_volume_high,event_added_volume_base,no_event_volume_per_courier,volume_per_courier_low,volume_per_courier_base,volume_per_courier_high,event_added_volume_per_courier_base,no_event_load_score,load_score_base,distance_score,area_score,no_event_relative_lt_risk_index,relative_lt_risk_index_low,relative_lt_risk_index_base,relative_lt_risk_index_high,event_risk_delta_low,event_risk_delta_base,event_risk_delta_high,relative_risk_level_low,relative_risk_level_base,relative_risk_level_high,daily_priority_rank_low,daily_priority_rank_base,daily_priority_rank_high,event_uplift_rank_low,event_uplift_rank_base,event_uplift_rank_high
2026-05-14,중구,은행선화동,서대전우체국,없음,없음,없음,7.136,8398,4045,1.49,36.33143970182906,127.42056045109832,36.3344823,127.3979405,2.054,1498.5479767381892,1498.5479767381892,1498.5479767381892,1498.5479767381892,0.0,210.0,210.0,210.0,210.0,0.0,60.22,60.22,35.802,43.21,53.635,53.635,53.635,53.635,0.0,0.0,0.0,Normal,Normal,Normal,48,48,48,,,
2026-05-14,유성구,원신흥동,대전유성우체국,없음,없음,없음,6.139,13553,1902,2.8,36.342709122769634,127.34600489222665,36.354967,127.344751,1.368,1285.0441730270077,1285.0441730270077,1285.0441730270077,1285.0441730270077,0.0,209.32,209.32,209.32,209.32,0.0,59.961,59.961,22.222,63.58,52.775,52.775,52.775,52.775,0.0,0.0,0.0,Normal,Normal,Normal,49,49,49,,,
2026-05-14,서구,만년동,대전둔산우체국,없음,없음,없음,3.92,6100,1771,1.71,36.368389886465586,127.3828053708733,36.3518707,127.3862544,1.863,802.53986447516,802.53986447516,802.53986447516,802.53986447516,0.0,204.73,204.73,204.73,204.73,0.0,58.701,58.701,32.099,50.617,52.572,52.572,52.572,52.572,0.0,0.0,0.0,Normal,Normal,Normal,50,50,50,,,
2026-05-14,서구,갈마1동,대전둔산우체국,없음,없음,없음,6.037,11924,2099,1.5,36.34862288787222,127.36583843348868,36.3518707,127.3862544,1.864,1234.8635877083968,1234.8635877083968,1234.8635877083968,1234.8635877083968,0.0,204.55,204.55,204.55,204.55,0.0,58.668,58.668,33.333,45.062,52.24,52.24,52.24,52.24,0.0,0.0,0.0,Normal,Normal,Normal,51,51,51,,,
2026-05-14,대덕구,목상동,대전대덕우체국,없음,없음,없음,3.199,3154,1965,5.79,36.43993740673555,127.40305896551196,36.4474738,127.4003943,0.871,672.0336583093492,672.0336583093492,672.0336583093492,672.0336583093492,0.0,210.08,210.08,210.08,210.08,0.0,60.235,60.235,6.173,77.778,51.177,51.177,51.177,51.177,0.0,0.0,0.0,Normal,Normal,Normal,52,52,52,,,
2026-05-14,서구,내동,대전둔산우체국,없음,없음,없음,4.755,9542,1611,0.99,36.33439858110368,127.37754674587718,36.3518707,127.3862544,2.094,971.3510096656291,971.3510096656291,971.3510096656291,971.3510096656291,0.0,204.28,204.28,204.28,204.28,0.0,58.599,58.599,39.506,22.222,51.143,51.143,51.143,51.143,0.0,0.0,0.0,Normal,Normal,Normal,53,53,53,,,
2026-05-14,서구,월평3동,대전둔산우체국,없음,없음,없음,3.163,7609,817,0.9,36.36119431302878,127.36746455321634,36.3518707,127.3862544,1.976,660.0026397050173,660.0026397050173,660.0026397050173,660.0026397050173,0.0,208.66,208.66,208.66,208.66,0.0,59.786,59.786,34.568,20.988,50.863,50.863,50.863,50.863,0.0,0.0,0.0,Normal,Normal,Normal,54,54,54,,,
2026-05-14,유성구,온천1동,대전유성우체국,없음,없음,없음,11.938,17734,5662,5.0,36.35628949086425,127.3336193903544,36.354967,127.344751,1.008,2458.9197391050197,2458.9197391050197,2458.9197391050197,2458.9197391050197,0.0,205.97,205.97,205.97,205.97,0.0,59.063,59.063,9.877,74.074,50.727,50.727,50.727,50.727,0.0,0.0,0.0,Normal,Normal,Normal,55,55,55,,,
2026-05-14,대덕구,석봉동,대전대덕우체국,없음,없음,없음,3.632,6682,1250,1.22,36.44937602135271,127.42369434147474,36.4474738,127.4003943,2.095,710.0664653597778,710.0664653597778,710.0664653597778,710.0664653597778,0.0,195.5,195.5,195.5,195.5,0.0,55.521,55.521,40.741,35.802,50.593,50.593,50.593,50.593,0.0,0.0,0.0,Normal,Normal,Normal,56,56,56,,,
2026-05-14,동구,판암2동,대전우체국,없음,없음,없음,2.055,5130,469,0.76,36.32116846444311,127.45481653995778,36.3289462,127.433855,2.067,424.928185604014,424.928185604014,424.928185604014,424.928185604014,0.0,206.78,206.78,206.78,206.78,0.0,59.285,59.285,37.037,14.815,50.388,50.388,50.388,50.388,0.0,0.0,0.0,Normal,Normal,Normal,57,57,57,,,
2026-05-14,서구,가장동,대전둔산우체국,없음,없음,없음,2.493,4775,892,0.57,36.33163295860545,127.38831253446264,36.3518707,127.3862544,2.258,507.10983134002663,507.10983134002663,507.10983134002663,507.10983134002663,0.0,203.41,203.41,203.41,203.41,0.0,58.358,58.358,44.444,2.469,49.986,49.986,49.986,49.986,0.0,0.0,0.0,Normal,Normal,Normal,58,58,58,,,
2026-05-14,동구,홍도동,대전우체국,없음,없음,없음,3.183,6209,1109,0.63,36.34812922119385,127.42576115402429,36.3289462,127.433855,2.253,646.936375997781,646.936375997781,646.936375997781,646.936375997781,0.0,203.25,203.25,203.25,203.25,0.0,58.307,58.307,43.21,4.938,49.951,49.951,49.951,49.951,0.0,0.0,0.0,Normal,Normal,Normal,59,59,59,,,
2026-05-14,중구,유천1동,서대전우체국,없음,없음,없음,2.844,3410,1584,0.6,36.31628531515939,127.3928326385498,36.3344823,127.3979405,2.075,594.1591641288854,594.1591641288854,594.1591641288854,594.1591641288854,0.0,208.92,208.92,208.92,208.92,0.0,59.862,59.862,38.272,3.704,49.928,49.928,49.928,49.928,0.0,0.0,0.0,Normal,Normal,Normal,60,60,60,,,
2026-05-14,동구,자양동,대전우체국,없음,없음,없음,3.352,6951,1063,1.15,36.33836164172759,127.45014644283584,36.3289462,127.433855,1.796,680.5078132286005,680.5078132286005,680.5078132286005,680.5078132286005,0.0,203.02,203.02,203.02,203.02,0.0,58.237,58.237,28.395,30.864,49.531,49.531,49.531,49.531,0.0,0.0,0.0,Normal,Normal,Normal,61,61,61,,,
2026-05-14,서구,괴정동,대전둔산우체국,없음,없음,없음,7.712,11723,3492,1.25,36.33805614763952,127.37878675887728,36.3518707,127.3862544,1.675,1564.0030047895718,1564.0030047895718,1564.0030047895718,1564.0030047895718,0.0,202.8,202.8,202.8,202.8,0.0,58.179,58.179,24.691,38.272,49.491,49.491,49.491,49.491,0.0,0.0,0.0,Normal,Normal,Normal,62,62,62,,,
2026-05-14,서구,용문동,대전둔산우체국,없음,없음,없음,3.702,7131,1318,1.01,36.33881252746284,127.3984704509078,36.3518707,127.3862544,1.818,753.8610773797608,753.8610773797608,753.8610773797608,753.8610773797608,0.0,203.64,203.64,203.64,203.64,0.0,58.416,58.416,29.63,24.691,49.286,49.286,49.286,49.286,0.0,0.0,0.0,Normal,Normal,Normal,63,63,63,,,
2026-05-14,중구,중촌동,서대전우체국,없음,없음,없음,3.604,6595,1422,1.19,36.342107015119666,127.40877163337778,36.3344823,127.3979405,1.288,746.9489565707902,746.9489565707902,746.9489565707902,746.9489565707902,0.0,207.26,207.26,207.26,207.26,0.0,59.395,59.395,18.519,32.099,48.49,48.49,48.49,48.49,0.0,0.0,0.0,Normal,Normal,Normal,64,64,64,,,
2026-05-14,중구,유천2동,서대전우체국,없음,없음,없음,3.685,6540,1490,0.7,36.31788541478319,127.39971713333622,36.3344823,127.3979405,1.852,760.2852001215575,760.2852001215575,760.2852001215575,760.2852001215575,0.0,206.32,206.32,206.32,206.32,0.0,59.15,59.15,30.864,8.025,48.38,48.38,48.38,48.38,0.0,0.0,0.0,Normal,Normal,Normal,65,65,65,,,
2026-05-14,동구,가양1동,대전우체국,없음,없음,없음,3.738,6891,1366,1.03,36.34322301192842,127.44313464778686,36.3289462,127.433855,1.792,751.1171442367079,751.1171442367079,751.1171442367079,751.1171442367079,0.0,200.94,200.94,200.94,200.94,0.0,57.536,57.536,27.16,25.926,48.3,48.3,48.3,48.3,0.0,0.0,0.0,Normal,Normal,Normal,66,66,66,,,
2026-05-14,동구,삼성동,대전우체국,없음,없음,없음,4.443,6432,2022,1.31,36.3387751804416,127.42531778053282,36.3289462,127.433855,1.334,884.0989814635121,884.0989814635121,884.0989814635121,884.0989814635121,0.0,198.99,198.99,198.99,198.99,0.0,56.861,56.861,19.753,39.506,47.704,47.704,47.704,47.704,0.0,0.0,0.0,Normal,Normal,Normal,67,67,67,,,
2026-05-14,서구,둔산2동,대전둔산우체국,없음,없음,없음,10.829,15091,5327,2.4,36.35476231012607,127.37945811482132,36.3518707,127.3862544,0.688,2217.119242637987,2217.119242637987,2217.119242637987,2217.119242637987,0.0,204.74,204.74,204.74,204.74,0.0,58.701,58.701,2.469,59.259,47.51,47.51,47.51,47.51,0.0,0.0,0.0,Normal,Normal,Normal,68,68,68,,,
2026-05-14,서구,탄방동,대전둔산우체국,없음,없음,없음,9.909,14893,4575,1.65,36.34366753339107,127.3897174059272,36.3518707,127.3862544,0.963,2020.9126428292366,2020.9126428292366,2020.9126428292366,2020.9126428292366,0.0,203.95,203.95,203.95,203.95,0.0,58.522,58.522,8.642,48.148,47.509,47.509,47.509,47.509,0.0,0.0,0.0,Normal,Normal,Normal,69,69,69,,,
2026-05-14,동구,성남동,대전우체국,없음,없음,없음,3.002,5286,1164,0.83,36.3438359096628,127.43324655677736,36.3289462,127.433855,1.657,604.6315264776131,604.6315264776131,604.6315264776131,604.6315264776131,0.0,201.41,201.41,201.41,201.41,0.0,57.69,57.69,23.457,19.753,47.05,47.05,47.05,47.05,0.0,0.0,0.0,Normal,Normal,Normal,70,70,70,,,
2026-05-14,중구,태평2동,서대전우체국,없음,없음,없음,4.378,9515,1329,1.0,36.32515544957157,127.39164424851808,36.3344823,127.3979405,1.181,900.6290067813367,900.6290067813367,900.6290067813367,900.6290067813367,0.0,205.72,205.72,205.72,205.72,0.0,58.986,58.986,14.815,23.457,46.599,46.599,46.599,46.599,0.0,0.0,0.0,Normal,Normal,Normal,71,71,71,,,
2026-05-14,서구,둔산3동,대전둔산우체국,없음,없음,없음,3.889,7883,1332,0.75,36.35324728323007,127.39991834934412,36.3518707,127.3862544,1.233,802.7369121211624,802.7369121211624,802.7369121211624,802.7369121211624,0.0,206.41,206.41,206.41,206.41,0.0,59.19,59.19,16.049,13.58,46.001,46.001,46.001,46.001,0.0,0.0,0.0,Normal,Normal,Normal,72,72,72,,,
2026-05-14,서구,갈마2동,대전둔산우체국,없음,없음,없음,6.529,13564,2136,0.73,36.346573975545475,127.37401179364224,36.3518707,127.3862544,1.245,1343.0391917366558,1343.0391917366558,1343.0391917366558,1343.0391917366558,0.0,205.7,205.7,205.7,205.7,0.0,58.975,58.975,17.284,12.346,45.974,45.974,45.974,45.974,0.0,0.0,0.0,Normal,Normal,Normal,73,73,73,,,
2026-05-14,서구,월평2동,대전둔산우체국,없음,없음,없음,4.11,6722,1794,0.55,36.36148640008324,127.37685175494548,36.3518707,127.3862544,1.361,845.7643837365979,845.7643837365979,845.7643837365979,845.7643837365979,0.0,205.78,205.78,205.78,205.78,0.0,59.001,59.001,20.988,1.235,45.622,45.622,45.622,45.622,0.0,0.0,0.0,Normal,Normal,Normal,74,74,74,,,
2026-05-14,중구,오류동,서대전우체국,없음,없음,없음,3.616,4982,1866,0.66,36.32638271246514,127.40464638679131,36.3344823,127.3979405,1.083,758.2505703563091,758.2505703563091,758.2505703563091,758.2505703563091,0.0,209.69,209.69,209.69,209.69,0.0,60.1,60.1,13.58,6.173,45.403,45.403,45.403,45.403,0.0,0.0,0.0,Normal,Normal,Normal,75,75,75,,,
2026-05-14,중구,목동,서대전우체국,없음,없음,없음,2.88,5877,980,0.71,36.333244416031064,127.4099022855791,36.3344823,127.3979405,1.08,595.2673907752443,595.2673907752443,595.2673907752443,595.2673907752443,0.0,206.69,206.69,206.69,206.69,0.0,59.264,59.264,12.346,10.494,45.003,45.003,45.003,45.003,0.0,0.0,0.0,Normal,Normal,Normal,76,76,76,,,
2026-05-14,동구,신인동,대전우체국,없음,없음,없음,3.209,6926,976,0.82,36.32259117871861,127.44114624924396,36.3289462,127.433855,0.962,657.6818874951472,657.6818874951472,657.6818874951472,657.6818874951472,0.0,204.95,204.95,204.95,204.95,0.0,58.771,58.771,7.407,18.519,44.473,44.473,44.473,44.473,0.0,0.0,0.0,Normal,Normal,Normal,77,77,77,,,
2026-05-14,동구,대동,대전우체국,없음,없음,없음,3.32,6110,1229,0.78,36.32882179453726,127.44516970753368,36.3289462,127.433855,1.014,670.3536117970478,670.3536117970478,670.3536117970478,670.3536117970478,0.0,201.91,201.91,201.91,201.91,0.0,57.876,57.876,11.111,16.667,44.402,44.402,44.402,44.402,0.0,0.0,0.0,Normal,Normal,Normal,78,78,78,,,
2026-05-14,서구,둔산1동,대전둔산우체국,없음,없음,없음,4.825,5737,2605,1.07,36.35339498070636,127.3899287194474,36.3518707,127.3862544,0.37,984.9334879445851,984.9334879445851,984.9334879445851,984.9334879445851,0.0,204.13,204.13,204.13,204.13,0.0,58.566,58.566,1.235,28.395,44.083,44.083,44.083,44.083,0.0,0.0,0.0,Normal,Normal,Normal,79,79,79,,,
2026-05-14,중구,용두동,서대전우체국,없음,없음,없음,2.835,5165,1109,0.78,36.33036204222849,127.40586289692028,36.3344823,127.3979405,0.845,583.8440413115488,583.8440413115488,583.8440413115488,583.8440413115488,0.0,205.94,205.94,205.94,205.94,0.0,59.055,59.055,4.938,16.667,43.993,43.993,43.993,43.993,0.0,0.0,0.0,Normal,Normal,Normal,80,80,80,,,
2026-05-14,중구,태평1동,서대전우체국,없음,없음,없음,2.837,5211,1108,0.7,36.3280713968016,127.3983950421332,36.3344823,127.3979405,0.714,586.3789706870248,586.3789706870248,586.3789706870248,586.3789706870248,0.0,206.69,206.69,206.69,206.69,0.0,59.264,59.264,3.704,8.025,43.028,43.028,43.028,43.028,0.0,0.0,0.0,Normal,Normal,Normal,81,81,81,,,
2026-05-14,동구,중앙동,대전우체국,없음,없음,없음,4.886,2746,3182,1.24,36.33113888314285,127.43416166313315,36.3289462,127.433855,0.245,945.5431982522787,945.5431982522787,945.5431982522787,945.5431982522787,0.0,193.52,193.52,193.52,193.52,0.0,54.871,54.871,0.0,37.037,42.113,42.113,42.113,42.113,0.0,0.0,0.0,Normal,Normal,Normal,82,82,82,,,
2026-05-15,유성구,구즉동,대전유성우체국,없음,없음,없음,6.819,15084,2078,27.5,36.4610487793129,127.37859881853969,36.354967,127.344751,12.178,869.1417321553115,869.1417321553115,869.1417321553115,869.1417321553115,0.0,127.46,127.46,127.46,127.46,0.0,30.37,30.37,98.765,92.593,50.271,50.271,50.271,50.271,0.0,0.0,0.0,Normal,Normal,Normal,1,1,1,,,
2026-05-15,서구,기성동,대전둔산우체국,없음,없음,없음,1.272,1832,533,49.16,36.23367009769695,127.32510895577362,36.3518707,127.3862544,14.24,147.62098353076112,147.62098353076112,147.62098353076112,147.62098353076112,0.0,116.05,116.05,116.05,116.05,0.0,27.19,27.19,100.0,97.531,48.786,48.786,48.786,48.786,0.0,0.0,0.0,Normal,Normal,Normal,2,2,2,,,
2026-05-15,동구,산내동,대전우체국,없음,없음,없음,5.251,8289,2247,50.42,36.24934161075709,127.46264937980769,36.3289462,127.433855,9.22,643.2504751660223,643.2504751660223,643.2504751660223,643.2504751660223,0.0,122.5,122.5,122.5,122.5,0.0,28.625,28.625,92.593,98.765,48.433,48.433,48.433,48.433,0.0,0.0,0.0,Normal,Normal,Normal,3,3,3,,,
2026-05-15,중구,산성동,서대전우체국,없음,없음,없음,8.333,12636,3935,41.6,36.26048562238599,127.40973644048536,36.3344823,127.3979405,8.296,1056.9728939072206,1056.9728939072206,1056.9728939072206,1056.9728939072206,0.0,126.84,126.84,126.84,126.84,0.0,30.078,30.078,86.42,96.296,47.968,47.968,47.968,47.968,0.0,0.0,0.0,Normal,Normal,Normal,4,4,4,,,
2026-05-15,유성구,관평동,대전유성우체국,없음,없음,없음,9.276,12675,4693,7.2,36.42262206583791,127.3987605326769,36.354967,127.344751,8.942,1172.0280890604147,1172.0280890604147,1172.0280890604147,1172.0280890604147,0.0,126.35,126.35,126.35,126.35,0.0,29.844,29.844,91.358,82.716,47.434,47.434,47.434,47.434,0.0,0.0,0.0,Normal,Normal,Normal,5,5,5,,,
2026-05-15,대덕구,오정동,대전대덕우체국,없음,없음,없음,7.615,7509,4629,3.06,36.352134022277255,127.4158434789732,36.4474738,127.4003943,10.691,971.4401953339714,971.4401953339714,971.4401953339714,971.4401953339714,0.0,127.57,127.57,127.57,127.57,0.0,30.421,30.421,97.531,65.432,47.344,47.344,47.344,47.344,0.0,0.0,0.0,Normal,Normal,Normal,6,6,6,,,
2026-05-15,유성구,진잠동,대전유성우체국,없음,없음,없음,7.592,11811,3413,40.4,36.298709622346934,127.29164124676134,36.354967,127.344751,7.859,948.2310394421484,948.2310394421484,948.2310394421484,948.2310394421484,0.0,124.9,124.9,124.9,124.9,0.0,29.253,29.253,83.951,95.062,46.774,46.774,46.774,46.774,0.0,0.0,0.0,Normal,Normal,Normal,7,7,7,,,
2026-05-15,대덕구,대화동,대전대덕우체국,없음,없음,없음,4.622,3374,3203,3.18,36.369581615188885,127.4072683699094,36.4474738,127.4003943,8.683,604.8257864377379,604.8257864377379,604.8257864377379,604.8257864377379,0.0,130.86,130.86,130.86,130.86,0.0,31.981,31.981,87.654,66.667,46.584,46.584,46.584,46.584,0.0,0.0,0.0,Normal,Normal,Normal,8,8,8,,,
2026-05-15,대덕구,비래동,대전대덕우체국,없음,없음,없음,4.064,6952,1558,3.35,36.36472076902099,127.45496959210804,36.4474738,127.4003943,10.418,490.54826934563664,490.54826934563664,490.54826934563664,490.54826934563664,0.0,120.71,120.71,120.71,120.71,0.0,28.249,28.249,96.296,67.901,45.824,45.824,45.824,45.824,0.0,0.0,0.0,Normal,Normal,Normal,9,9,9,,,
2026-05-15,동구,대청동,대전우체국,없음,없음,없음,0.663,1211,227,63.59,36.36963029740453,127.49217981860151,36.3289462,127.433855,6.91,78.79662749947823,78.79662749947823,78.79662749947823,78.79662749947823,0.0,118.85,118.85,118.85,118.85,0.0,27.851,27.851,81.481,100.0,45.792,45.792,45.792,45.792,0.0,0.0,0.0,Normal,Normal,Normal,10,10,10,,,
2026-05-15,서구,관저2동,대전둔산우체국,없음,없음,없음,10.197,19599,3739,4.62,36.29134224245876,127.33262654645571,36.3518707,127.3862544,8.269,1285.0284655015955,1285.0284655015955,1285.0284655015955,1285.0284655015955,0.0,126.02,126.02,126.02,126.02,0.0,29.684,29.684,85.185,71.605,44.976,44.976,44.976,44.976,0.0,0.0,0.0,Normal,Normal,Normal,11,11,11,,,
2026-05-15,유성구,전민동,대전유성우체국,없음,없음,없음,6.442,11507,2618,9.01,36.39354358872492,127.39578592619606,36.354967,127.344751,6.267,817.8326058710647,817.8326058710647,817.8326058710647,817.8326058710647,0.0,126.95,126.95,126.95,126.95,0.0,30.133,30.133,76.543,85.185,44.92,44.92,44.92,44.92,0.0,0.0,0.0,Normal,Normal,Normal,12,12,12,,,
2026-05-15,대덕구,회덕동,대전대덕우체국,없음,없음,없음,4.141,5469,2075,16.83,36.3968631240258,127.43366288251433,36.4474738,127.4003943,6.366,513.2102749823192,513.2102749823192,513.2102749823192,513.2102749823192,0.0,123.93,123.93,123.93,123.93,0.0,28.961,28.961,77.778,90.123,44.841,44.841,44.841,44.841,0.0,0.0,0.0,Normal,Normal,Normal,13,13,13,,,
2026-05-15,유성구,노은2동,대전유성우체국,없음,없음,없음,4.377,9538,1358,10.4,36.40052956555536,127.31302876843688,36.354967,127.344751,5.808,556.1796661062492,556.1796661062492,556.1796661062492,556.1796661062492,0.0,127.07,127.07,127.07,127.07,0.0,30.191,30.191,75.309,86.42,44.838,44.838,44.838,44.838,0.0,0.0,0.0,Normal,Normal,Normal,14,14,14,,,
2026-05-15,유성구,신성동,대전유성우체국,없음,없음,없음,7.073,12292,2937,31.0,36.403489115696104,127.3538295503692,36.354967,127.344751,5.456,894.6688151390708,894.6688151390708,894.6688151390708,894.6688151390708,0.0,126.49,126.49,126.49,126.49,0.0,29.885,29.885,71.605,93.827,44.623,44.623,44.623,44.623,0.0,0.0,0.0,Normal,Normal,Normal,15,15,15,,,
2026-05-15,대덕구,송촌동,대전대덕우체국,없음,없음,없음,6.146,10464,2390,1.94,36.36328114121035,127.44313999946206,36.4474738,127.4003943,10.113,745.0973192110825,745.0973192110825,745.0973192110825,745.0973192110825,0.0,121.23,121.23,121.23,121.23,0.0,28.351,28.351,95.062,55.556,44.414,44.414,44.414,44.414,0.0,0.0,0.0,Normal,Normal,Normal,16,16,16,,,
2026-05-15,서구,정림동,대전둔산우체국,없음,없음,없음,3.744,6773,1444,6.04,36.2942818883227,127.36594968910964,36.3518707,127.3862544,6.657,466.8433942530536,466.8433942530536,466.8433942530536,466.8433942530536,0.0,124.69,124.69,124.69,124.69,0.0,29.187,29.187,80.247,79.012,44.382,44.382,44.382,44.382,0.0,0.0,0.0,Normal,Normal,Normal,17,17,17,,,
2026-05-15,서구,가수원동,대전둔산우체국,없음,없음,없음,3.015,4805,1305,4.89,36.29000299471265,127.35158403300764,36.3518707,127.3862544,7.548,373.24921102718173,373.24921102718173,373.24921102718173,373.24921102718173,0.0,123.8,123.8,123.8,123.8,0.0,28.921,28.921,82.716,72.84,44.072,44.072,44.072,44.072,0.0,0.0,0.0,Normal,Normal,Normal,18,18,18,,,
2026-05-15,유성구,노은3동,대전유성우체국,없음,없음,없음,6.927,14202,2407,9.0,36.38611443769143,127.29799680363348,36.354967,127.344751,5.433,885.8451636475866,885.8451636475866,885.8451636475866,885.8451636475866,0.0,127.88,127.88,127.88,127.88,0.0,30.546,30.546,70.37,83.951,43.851,43.851,43.851,43.851,0.0,0.0,0.0,Normal,Normal,Normal,19,19,19,,,
2026-05-15,대덕구,신탄진동,대전대덕우체국,없음,없음,없음,4.016,7008,1469,22.99,36.440181349056104,127.46225983056888,36.4474738,127.4003943,5.593,479.27885759529977,479.27885759529977,479.27885759529977,479.27885759529977,0.0,119.34,119.34,119.34,119.34,0.0,27.949,27.949,72.84,91.358,43.268,43.268,43.268,43.268,0.0,0.0,0.0,Normal,Normal,Normal,20,20,20,,,
2026-05-15,대덕구,중리동,대전대덕우체국,없음,없음,없음,6.899,10432,3045,1.5,36.36162377549439,127.42768109862216,36.4474738,127.4003943,9.854,842.089312438317,842.089312438317,842.089312438317,842.089312438317,0.0,122.06,122.06,122.06,122.06,0.0,28.523,28.523,93.827,45.062,43.238,43.238,43.238,43.238,0.0,0.0,0.0,Normal,Normal,Normal,21,21,21,,,
2026-05-15,유성구,노은1동,대전유성우체국,없음,없음,없음,6.577,8824,3349,11.4,36.36686362901758,127.29123476961392,36.354967,127.344751,4.971,828.2042318158866,828.2042318158866,828.2042318158866,828.2042318158866,0.0,125.92,125.92,125.92,125.92,0.0,29.64,29.64,66.667,87.654,42.847,42.847,42.847,42.847,0.0,0.0,0.0,Normal,Normal,Normal,22,22,22,,,
2026-05-15,유성구,학하동,대전유성우체국,없음,없음,없음,5.484,8966,2386,13.4,36.34183696254233,127.29566980327397,36.354967,127.344751,4.632,689.1143407437371,689.1143407437371,689.1143407437371,689.1143407437371,0.0,125.66,125.66,125.66,125.66,0.0,29.523,29.523,65.432,88.889,42.641,42.641,42.641,42.641,0.0,0.0,0.0,Normal,Normal,Normal,23,23,23,,,
2026-05-15,대덕구,법2동,대전대덕우체국,없음,없음,없음,3.268,6753,910,1.92,36.3742416417714,127.4367092870571,36.4474738,127.4003943,8.768,386.0650391013473,386.0650391013473,386.0650391013473,386.0650391013473,0.0,118.13,118.13,118.13,118.13,0.0,27.705,27.705,88.889,54.321,42.603,42.603,42.603,42.603,0.0,0.0,0.0,Normal,Normal,Normal,24,24,24,,,
2026-05-15,서구,도안동,대전둔산우체국,없음,없음,없음,7.969,13976,3223,5.23,36.31822837871561,127.34785761297572,36.3518707,127.3862544,5.082,999.7962547009289,999.7962547009289,999.7962547009289,999.7962547009289,0.0,125.46,125.46,125.46,125.46,0.0,29.454,29.454,67.901,75.309,41.729,41.729,41.729,41.729,0.0,0.0,0.0,Normal,Normal,Normal,25,25,25,,,
2026-05-15,중구,석교동,서대전우체국,없음,없음,없음,4.046,7609,1480,4.32,36.30178687806585,127.44127878535711,36.3344823,127.3979405,5.319,503.1475227065721,503.1475227065721,503.1475227065721,503.1475227065721,0.0,124.36,124.36,124.36,124.36,0.0,29.092,29.092,69.136,70.37,41.229,41.229,41.229,41.229,0.0,0.0,0.0,Normal,Normal,Normal,26,26,26,,,
2026-05-15,서구,복수동,대전둔산우체국,없음,없음,없음,4.446,8909,1530,1.78,36.30203607567264,127.37681588342411,36.3518707,127.3862544,5.606,558.7048658496008,558.7048658496008,558.7048658496008,558.7048658496008,0.0,125.66,125.66,125.66,125.66,0.0,29.523,29.523,74.074,53.086,40.79,40.79,40.79,40.79,0.0,0.0,0.0,Normal,Normal,Normal,27,27,27,,,
2026-05-15,동구,판암1동,대전우체국,없음,없음,없음,2.758,5981,835,5.36,36.31738327042319,127.46931161511564,36.3289462,127.433855,3.427,346.28155280626896,346.28155280626896,346.28155280626896,346.28155280626896,0.0,125.56,125.56,125.56,125.56,0.0,29.479,29.479,59.259,76.543,40.141,40.141,40.141,40.141,0.0,0.0,0.0,Normal,Normal,Normal,28,28,28,,,
2026-05-15,서구,관저1동,대전둔산우체국,없음,없음,없음,3.367,6622,1202,1.06,36.30749088879059,127.33870922869716,36.3518707,127.3862544,6.519,424.9883636478687,424.9883636478687,424.9883636478687,424.9883636478687,0.0,126.22,126.22,126.22,126.22,0.0,29.775,29.775,79.012,27.16,39.361,39.361,39.361,39.361,0.0,0.0,0.0,Normal,Normal,Normal,29,29,29,,,
2026-05-15,대덕구,덕암동,대전대덕우체국,없음,없음,없음,4.812,6654,2321,6.24,36.43111934375323,127.428254440318,36.4474738,127.4003943,3.085,593.893468106945,593.893468106945,593.893468106945,593.893468106945,0.0,123.42,123.42,123.42,123.42,0.0,28.829,28.829,55.556,80.247,39.316,39.316,39.316,39.316,0.0,0.0,0.0,Normal,Normal,Normal,30,30,30,,,
2026-05-15,대덕구,법1동,대전대덕우체국,없음,없음,없음,2.587,5857,562,0.71,36.37128414285752,127.42585558094534,36.4474738,127.4003943,8.773,300.7783006692265,300.7783006692265,300.7783006692265,300.7783006692265,0.0,116.27,116.27,116.27,116.27,0.0,27.274,27.274,90.123,10.494,38.166,38.166,38.166,38.166,0.0,0.0,0.0,Normal,Normal,Normal,31,31,31,,,
2026-05-15,중구,대사동,서대전우체국,없음,없음,없음,2.106,3259,969,2.02,36.31054276066311,127.42202225281456,36.3344823,127.3979405,3.426,265.7295691263614,265.7295691263614,265.7295691263614,265.7295691263614,0.0,126.18,126.18,126.18,126.18,0.0,29.76,29.76,58.025,56.79,38.116,38.116,38.116,38.116,0.0,0.0,0.0,Normal,Normal,Normal,32,32,32,,,
2026-05-15,중구,문화1동,서대전우체국,없음,없음,없음,4.123,8407,1398,2.17,36.309175199402056,127.41259599792038,36.3344823,127.3979405,3.105,520.3602272092477,520.3602272092477,520.3602272092477,520.3602272092477,0.0,126.21,126.21,126.21,126.21,0.0,29.771,29.771,56.79,58.025,38.0,38.0,38.0,38.0,0.0,0.0,0.0,Normal,Normal,Normal,33,33,33,,,
